Time,Discharge,Season,Temperature_C,pH_Level,Water_Quality_Percentage
2300,87.46924407,Winter,30.43655982,7.66190985,79.76934808
980,180.4501823,Spring,27.64316169,6.004803563,45.77727909
2975,452.9549633,Autumn,-4.242183865,6.849657251,21.16277371
2006,384.9953557,Winter,24.43671814,8.644230997,63.05642744
1184,278.3628653,Summer,3.335982945,7.780945755,42.02498989
3327,127.8969344,Spring,0.317121708,7.823588472,49.42701174
3394,151.1000449,Summer,20.53955139,7.210092915,64.36035633
127,366.005838,Spring,7.789727816,8.02941643,46.37874022
2065,425.602013,Winter,-2.715313465,6.569798299,13.06478655
1816,335.7451923,Autumn,0.505189376,8.456240431,40.25387667
1758,404.7840349,Autumn,-4.962823325,6.35006736,11.2485794
2613,383.351402,Autumn,31.12894509,7.968004064,68.32786348
569,74.93701358,Spring,-4.015280646,7.023447977,31.13859045
1346,212.030012,Winter,3.37823078,8.242538912,51.3012026
1895,76.57660203,Summer,11.65051123,7.649293654,54.12261785
2733,117.6942688,Winter,9.262853038,7.357059115,60.02469963
625,434.6428864,Summer,31.46903508,6.508267206,47.30693095
3359,236.4986936,Spring,-3.388442171,7.910464393,34.43163672
2901,267.7255151,Spring,15.48858831,8.92430953,65.83185894
1686,89.30513802,Summer,22.2191785,8.476810275,76.70363335
3009,156.2046658,Summer,32.26791895,6.180024578,58.89969769
154,115.2000596,Summer,19.81485008,7.128688135,50.14931332
2537,103.1724636,Winter,27.15020944,8.776749028,78.64435217
1409,319.0166006,Summer,-1.651002486,7.509131243,28.57547654
784,128.5162354,Spring,10.43758044,7.986335477,49.15487435
3175,316.0445415,Spring,9.957885379,8.737798037,50.44653243
3464,29.32146159,Autumn,30.45152866,8.621384071,87.44921439
245,70.97301932,Summer,1.054846851,7.505461127,42.94536504
3247,137.342673,Winter,1.075446893,7.312938908,44.81215109
3110,298.5637538,Winter,8.142325995,7.019077855,31.00187421
1500,337.9530384,Winter,-2.821358105,8.157058329,33.89962201
1705,221.4142117,Autumn,2.298321626,6.860960398,30.83491997
2806,222.9508782,Spring,33.60838554,6.749662819,62.14563899
537,362.285974,Winter,12.12735759,7.068749684,44.09580268
1890,8.008963774,Spring,20.28076834,6.531645171,61.01721396
1841,170.6109032,Autumn,24.04445037,8.085359448,71.54843037
920,409.3716579,Summer,9.67845628,7.848721948,34.76878151
2455,301.6493832,Summer,0.889082976,7.448635602,35.38838774
524,168.6798437,Summer,3.263240649,7.170977338,42.75737866
2875,452.7718437,Winter,7.530659063,8.727187629,45.0750379
1529,386.3341015,Summer,20.44273681,6.087371355,27.07117092
2950,132.5212341,Winter,10.93122196,8.307323231,58.13858858
35,322.6803898,Autumn,-4.727412084,8.705728715,45.12873164
684,297.915789,Autumn,15.9362874,7.339063738,43.01014141
19,200.6538382,Winter,31.86053568,7.652071474,79.21535973
2368,183.541344,Spring,27.48310444,8.833391064,77.10844586
2559,171.8458813,Summer,28.00845485,6.636832546,59.81286439
399,308.6161761,Summer,26.8023207,7.560404543,57.96551634
2701,221.2607272,Summer,7.949233024,7.424163381,39.68330469
971,415.9483703,Winter,25.60775335,6.775177944,39.24568926
1906,334.8343478,Autumn,0.726454312,8.455779691,36.66691963
2518,35.05880969,Summer,21.30864589,8.698801784,81.96642317
1166,320.1200951,Autumn,20.66274267,8.345797739,64.38127346
1115,135.6466035,Summer,-3.977208036,6.586076883,29.13063879
3425,296.4467146,Summer,26.51880534,6.260245907,46.16123411
833,340.0979524,Winter,31.1299242,7.816333456,69.95852649
1823,115.4915117,Spring,5.696611139,6.171284282,35.66267968
2774,228.4836366,Winter,27.49562897,8.018477666,66.27957924
1982,95.24339892,Summer,-1.703761126,7.591272661,38.49425355
853,26.26420401,Summer,18.99871433,7.988357198,78.67926946
50,189.3003641,Spring,14.42587461,7.770512321,54.13168425
574,181.5358415,Autumn,16.83694133,7.268107709,50.73461539
3261,497.7406973,Autumn,32.04820808,6.60263154,39.88153645
1148,223.2315404,Summer,29.85260989,6.917106407,66.71049104
2197,166.8514178,Autumn,26.40334629,7.573501723,64.27984845
2361,290.2794559,Summer,5.947938307,7.955604281,48.03411322
2617,44.47482031,Spring,31.47274515,8.338449051,86.07574214
3413,480.8367014,Spring,-1.099692301,8.301512155,22.00708646
2352,317.5165268,Summer,29.13316866,8.91806623,72.63393096
1715,377.4434262,Spring,8.126402894,6.857524346,28.86900862
681,85.32192129,Winter,-2.849107534,6.213332125,28.55716144
837,204.7979787,Winter,21.77427937,7.036970807,54.15920076
1077,211.4022878,Spring,4.251197133,8.229883426,47.25591504
3050,410.9210413,Summer,4.742845035,7.314334953,24.28509904
2491,0.718216212,Summer,7.241886649,8.453365292,66.80099191
2660,150.4964689,Spring,-2.4526093,7.647979096,42.6884487
3040,490.6200635,Autumn,2.085085768,8.789375168,28.22257668
2311,237.4957831,Winter,-4.794414897,8.843590326,50.88416439
3124,191.3248875,Autumn,12.81638084,6.207913518,19.91449279
1595,60.00251811,Summer,-1.629784903,7.369240319,43.8256641
3051,487.0848979,Summer,22.3061042,7.829067184,48.70555542
4,10.11117533,Autumn,4.424914048,6.767617622,43.46497426
1126,368.6163945,Spring,32.74296576,7.221230338,47.22059194
1219,384.3230424,Autumn,29.8500651,8.033044623,61.65659412
773,121.9039924,Autumn,6.577635799,6.680202681,41.89790239
876,335.812066,Winter,26.32861819,7.805944059,53.50955624
991,46.55527928,Winter,27.12979619,8.092343484,76.13975776
2931,128.5979285,Autumn,34.46252456,6.271488933,69.28476213
3421,393.9722039,Autumn,18.91359947,7.492587948,45.78812227
46,432.3566274,Summer,-1.721370614,6.78924009,7.649777187
2914,304.2823577,Winter,20.87348916,8.173159068,61.6113878
2870,253.4685321,Winter,19.99918994,6.568666526,40.81751412
2983,79.73607991,Summer,20.5340231,8.676713747,73.67314529
2703,31.64820564,Spring,7.285825924,7.29282401,54.30062604
268,58.91274933,Winter,29.3871834,6.594009091,67.32625016
369,113.7559143,Winter,33.37888732,7.314065389,72.70499807
635,170.9030835,Spring,3.708500519,7.226231288,38.18208913
1129,190.5166718,Winter,-1.473913675,7.286756878,33.68933362
1693,173.2262521,Winter,2.781401327,7.75668388,41.04459265
1682,119.6037606,Spring,27.82208557,7.563521175,76.74695949
656,254.911151,Spring,22.06578539,6.449331395,38.41142527
119,412.6605255,Autumn,20.44189369,6.196737218,31.42637892
830,139.9237989,Summer,11.0717254,8.188246346,52.27154826
1810,471.1992708,Summer,18.11311886,7.679152308,46.30987328
1081,436.6809972,Spring,7.314965011,7.077002304,25.65030587
1974,80.96592925,Spring,14.08800318,8.425073467,63.21643792
1369,393.1593508,Winter,26.72252113,7.164175423,53.20277496
740,287.3362324,Autumn,34.2496639,8.387895269,64.46185286
3545,283.3310235,Autumn,32.29955694,6.917268383,60.88691006
116,195.5822773,Spring,32.35463771,6.218535893,63.56530488
1853,250.6263843,Winter,11.08894939,8.797919081,59.94228661
2838,198.6496708,Winter,13.75159522,7.183653388,46.13280789
1150,269.9123361,Summer,23.22541585,8.378077719,59.62162363
3464,314.0122314,Summer,31.88767712,6.8374324,61.84110528
1931,337.1844728,Winter,0.679770374,7.939095336,39.46321935
1012,266.2873482,Summer,7.169674553,8.61993262,49.17133782
1664,360.7388915,Spring,0.569873784,6.124932067,12.04127259
1081,70.72489683,Winter,19.4803412,8.491907294,81.11625719
633,106.0700472,Summer,7.252039876,7.713999015,55.68599023
512,409.3856285,Autumn,8.044314101,7.822415262,27.76266343
2849,161.3317361,Winter,-2.16336162,7.569474002,37.85805031
1119,11.54462311,Winter,8.991842472,8.62342531,68.38946331
1141,76.98019572,Autumn,29.4998603,6.130300072,62.42632028
559,111.8848558,Spring,4.322912476,6.783085175,40.45420361
487,478.6657117,Autumn,22.80749865,8.627287617,52.81256808
3308,286.5634103,Winter,20.1851338,8.257037108,61.46872413
896,466.3720972,Spring,29.53938433,6.052935481,34.83480006
3343,287.6241589,Summer,0.291517906,7.55101885,50.59769781
1212,239.7292846,Summer,34.10359841,7.588718042,71.24413146
703,156.9324728,Summer,18.30514584,7.202646405,55.84551817
1470,303.2248351,Winter,34.81896609,6.892179996,69.7731301
580,69.68509251,Autumn,31.46058903,8.045174551,75.94334552
2837,449.1409875,Spring,3.860690885,6.623371394,17.56292843
2908,414.6832693,Summer,-2.753519604,8.396845686,26.5718376
2294,158.8339708,Spring,5.225563752,8.409111482,57.96722083
3147,476.403484,Winter,16.10254596,7.245784313,32.49295455
153,412.6178636,Summer,1.863854683,6.850644033,23.48297434
1679,333.1868122,Winter,1.698389781,6.851634545,27.73610642
3506,60.96877937,Autumn,13.50374188,7.446873972,63.22146096
996,239.1691881,Winter,-3.669281153,8.158737674,41.17913247
3157,253.1031667,Winter,-0.124476699,7.076606073,29.31188666
2744,116.352424,Autumn,11.63445358,7.830130036,50.97266452
3356,40.07470064,Spring,-2.474803632,7.147453382,46.62432074
1243,388.3841429,Autumn,10.87020226,6.913569567,38.72939657
1092,61.10532256,Autumn,13.96025064,6.074578548,41.33663591
3118,297.1859462,Winter,13.05066456,6.011742317,33.99108962
1008,468.230942,Spring,29.7669943,6.681623033,37.63394595
2141,438.0649858,Summer,16.2024982,7.21921886,38.11775938
1773,138.9485366,Autumn,13.7192185,8.553783502,67.98530338
957,425.7391739,Spring,11.42836982,8.395452729,42.7090358
3059,0.26621981,Autumn,27.70493513,6.801495788,71.19397583
452,8.942136026,Autumn,30.80226416,6.733621329,76.85987399
1227,301.3163266,Autumn,29.12969877,6.681966213,52.32572938
2959,182.4626298,Autumn,21.94186313,7.017712022,52.79937025
2265,193.2917745,Winter,0.494469839,7.494596159,32.70978426
2521,282.2641012,Spring,6.07479878,7.316003316,35.33113095
2479,95.97204955,Spring,-3.157477453,6.654819596,26.73239514
2388,105.9564998,Spring,32.232963,6.39135423,62.91194072
550,242.3523334,Autumn,21.43194119,6.037733437,39.92882562
1635,377.1513468,Winter,24.85451537,6.461889716,45.85622256
1312,309.7869259,Autumn,7.462869583,8.116069111,45.40152033
3325,148.7477886,Autumn,28.82614089,6.730915708,74.95568828
1757,215.225555,Spring,5.384131348,7.40580543,31.44987772
356,85.4153128,Autumn,-4.934249716,7.773903447,44.23463611
2070,37.40744419,Summer,10.0565985,8.660522708,67.17911663
1785,391.3697508,Autumn,17.83045924,8.666565295,51.24784366
2569,132.7671659,Summer,14.14819432,8.237201201,63.41962902
1781,88.96541729,Autumn,29.4830457,6.105470976,59.67998712
3171,345.839866,Winter,-0.783788562,7.725211257,36.08839534
2849,309.064032,Winter,17.15293763,8.359750412,57.67521424
3251,316.631494,Spring,15.51917399,6.051864134,28.55328215
3294,114.524413,Autumn,6.255719287,7.649053841,52.54354376
2809,116.3995047,Summer,27.8891245,8.573292437,80.52520072
2489,110.4792346,Summer,25.11394624,7.422306228,62.09696859
1631,86.95892257,Autumn,24.31436749,6.012318609,52.9734068
2816,327.8962639,Summer,30.04769913,6.033040075,46.85221335
1015,424.023141,Winter,23.91138402,7.249908112,46.3300796
1348,362.1863031,Summer,4.273651669,6.465026002,23.81288767
515,396.0676075,Spring,23.22250847,7.993351971,51.77004762
3087,202.4587347,Winter,7.308112536,8.126397795,53.01474342
2839,327.0724901,Winter,4.686986014,6.533639386,25.97106585
335,177.1826966,Winter,-2.079856284,8.665599866,49.58644301
1782,262.7997605,Autumn,24.76114321,7.325723535,57.4203401
2305,240.8692598,Autumn,23.44003848,6.428537723,59.14852721
496,88.52588386,Winter,4.379979107,8.292754794,62.55236694
895,193.6006723,Autumn,24.97516067,8.3699235,73.56136102
2207,481.9147555,Summer,31.71363532,7.917886418,52.99219655
3546,124.3652708,Autumn,-0.6788417,8.56039666,51.00390066
851,66.98848777,Autumn,4.305465535,8.212118916,65.49168956
1687,209.3484527,Winter,25.01043176,8.646617212,71.13039011
1931,395.1898342,Spring,5.98026694,7.301664145,29.43795256
2737,291.1159001,Spring,19.98655897,8.242791384,58.85511498
2427,340.5193161,Spring,-1.753431021,8.99925469,44.64600642
1568,94.9284546,Summer,13.08809916,8.174793593,61.97083446
956,309.5122017,Autumn,24.56365688,6.342551341,45.29480671
2738,161.8178474,Spring,22.46055772,7.554956167,61.24235622
3498,417.1682526,Winter,27.60288403,7.762043374,61.77712326
1636,314.6864731,Spring,30.09808506,6.522632025,48.01255639
1291,99.50825326,Spring,25.92734005,8.888674903,88.77013006
3648,32.40187825,Autumn,21.86350972,6.526739333,57.26395518
1440,21.41234132,Autumn,-3.731100327,6.532673759,31.01640365
1191,185.767143,Autumn,16.39866694,8.745501414,64.22562647
1066,132.9989832,Summer,-3.492091003,7.395616299,28.90920708
3627,323.0804527,Summer,27.32271268,6.189564838,47.01902213
284,249.7169841,Spring,7.828980978,7.7945625,39.9677878
2444,133.0830371,Autumn,17.49717496,7.805479046,60.78935099
11,74.7039652,Spring,6.177812293,6.193502276,42.41724591
1630,63.68716137,Winter,26.30000578,8.917567487,90.34181171
3373,432.34373,Winter,30.46010107,7.632089896,48.69422023
3324,121.8146364,Autumn,10.94569977,7.679387167,56.98658364
2546,325.8901529,Autumn,29.51689574,7.560346244,66.28377555
753,405.3618954,Winter,5.683000298,7.832195339,31.48689551
2082,307.0792475,Autumn,16.38643692,6.792899258,43.44780874
2774,429.7966593,Summer,29.35045719,6.861724044,41.46353292
2896,196.2576214,Summer,8.035253705,7.534017269,48.52303312
89,478.1154731,Autumn,33.1616906,8.420057564,64.35625073
775,66.65918759,Winter,-0.124819929,6.149593729,35.64836915
2652,51.16454988,Spring,-4.268997211,7.810212637,48.7495598
3017,329.3802039,Autumn,31.1654141,8.420334428,63.86683907
1625,471.4212876,Autumn,-2.254053354,6.470751816,9.807769633
3069,404.4608425,Spring,34.67556784,6.045067626,53.11867893
417,38.30078803,Autumn,33.05587448,6.938139885,64.23387308
114,139.7559202,Spring,0.480836401,7.76443112,49.56616482
616,465.1664105,Winter,16.50338503,6.41484952,35.72804804
3267,126.6039106,Summer,2.396811899,7.278367113,35.14862004
825,390.6070949,Winter,12.12620692,7.656964492,36.89924312
3572,412.5835847,Summer,-2.54299483,7.796649284,28.23490827
1649,247.7765065,Spring,3.956983512,6.823235163,27.8700705
1516,193.23582,Summer,9.530911856,7.200088908,51.75240719
3146,225.1172038,Winter,12.54590001,8.335017687,62.69365206
412,113.5596507,Summer,34.09985033,8.823644082,83.6440178
3447,444.706519,Spring,27.31462583,8.585640993,57.79495999
3491,225.3647664,Summer,24.49639777,7.692850505,66.76679632
728,441.2414743,Autumn,16.48165259,7.230878409,40.95941087
3348,52.93617061,Winter,28.59991042,6.998869843,81.52102778
3068,494.138808,Autumn,8.572913426,6.374869698,13.24072904
2808,221.6922164,Spring,23.35596451,6.319653742,55.54099301
675,24.01062712,Summer,34.75135902,8.065072875,84.43159228
3465,19.10712193,Autumn,7.585156357,6.779383249,51.72488499
1892,373.129008,Autumn,21.9607014,6.763985059,46.66705081
2504,329.5518635,Summer,28.77259457,8.994585163,59.00957337
2967,401.085066,Summer,31.63230333,6.563777874,52.76056933
2239,52.77323022,Winter,23.71730764,6.444179278,66.91851135
2786,17.88187643,Autumn,6.344316937,6.296055683,48.69385854
1122,254.3387868,Autumn,8.051286063,7.739416036,55.44717702
1571,193.8588562,Spring,-4.169678715,7.883591478,42.84654123
977,231.0272736,Winter,25.43543911,7.095683779,54.85156513
1008,495.7950456,Spring,-3.290415758,7.606240007,24.1901199
2143,485.3779038,Autumn,29.58609418,8.365198593,56.16498678
1687,471.1634633,Spring,-0.253575421,8.454312505,31.41911836
2710,391.9429541,Autumn,1.875060485,8.873736227,46.25363945
3261,177.485196,Autumn,14.06105883,8.472803958,65.3961283
36,206.124252,Spring,24.51521661,7.69452431,70.86408431
3440,274.8530603,Spring,0.560088208,6.538970898,36.87093611
1548,415.2841748,Summer,12.602843,6.299290673,19.96544458
2326,34.44954498,Summer,14.31405098,6.16353567,47.22976126
2264,212.2060133,Summer,3.491425667,7.999577495,47.33230756
2914,41.40056996,Autumn,-0.377664933,8.422608766,54.05253326
872,257.3773275,Spring,28.45683692,7.526051852,62.9116217
1821,449.4605219,Winter,15.09862599,6.164142525,28.62461971
1296,391.2642138,Autumn,-4.424750561,7.606411724,26.35178258
2109,113.9984245,Winter,27.11925205,8.807247785,84.62641305
595,487.9978257,Spring,34.23175222,7.792839573,58.63539303
1903,333.708464,Autumn,19.23704782,8.428282465,57.39268423
728,5.312806929,Winter,15.14833548,8.400457945,80.87968051
1365,127.781201,Winter,30.13663452,8.796387299,93.79122689
396,130.4305786,Summer,33.10067159,8.310686297,88.51278278
698,34.72022771,Summer,25.18147664,8.243101542,74.8133095
3090,479.9172764,Summer,12.81811719,6.702307995,24.7120273
2224,239.1798218,Autumn,18.68885597,6.179775466,42.12007766
1635,447.9177172,Spring,23.0374146,7.552798395,41.98879472
395,161.1755302,Spring,2.77094284,6.373302624,32.20257127
2492,62.70426186,Summer,12.88804129,8.886587629,73.12770064
3304,237.2206213,Summer,28.19285059,6.869774288,63.0846754
75,57.06692169,Summer,21.18901394,8.55883261,75.89182295
264,243.0591499,Winter,11.44816269,7.162873876,49.3013624
2502,460.1565609,Summer,21.53450136,6.96958275,33.82553381
1819,260.4319941,Winter,-0.271103517,8.805475717,43.06932853
717,308.2882135,Spring,11.05990442,7.089967716,36.55285329
2782,78.40355464,Autumn,26.72514152,7.170863726,68.98459224
3455,21.96343938,Autumn,3.820351485,6.318275339,28.58250241
3635,55.49290029,Autumn,2.438460302,8.011339996,56.51966497
850,299.3059347,Autumn,33.0327464,6.866518243,67.29586257
3577,47.59634833,Winter,3.395905183,7.756812504,56.36328128
1390,188.0588457,Winter,5.436743186,7.774055112,45.83597782
143,275.090961,Summer,33.78463756,8.157599087,68.46197335
884,194.387534,Winter,24.38834281,8.235724459,61.04066446
3140,81.92553235,Summer,22.98386132,7.543357303,60.30334274
3170,136.9682746,Summer,29.11705535,6.992975843,65.18800878
395,464.1659347,Autumn,-0.367076711,8.512352685,42.42930989
3096,338.0235396,Winter,23.23824946,6.929596948,33.66519575
2995,248.0743146,Winter,15.14754437,7.522527283,53.99006141
2938,6.456173504,Summer,28.16602561,7.20375775,71.44834419
1492,496.2084587,Summer,15.32566875,8.565235158,44.53362093
3555,335.760322,Spring,19.80965417,7.295755593,42.93224385
3636,158.5295464,Spring,14.10968506,7.158297567,44.34157737
